ปีเดือน,รหัสจังหวัด,ชื่อจังหวัด,รหัสสำนักทะเบียน,ชื่อสำนักทะเบียน,รหัสตำบล,ชื่อตำบล,รหัสหมู่บ้าน,ชื่อหมู่บ้าน,ชาย < 1 ปี,หญิง < 1 ปี,ชาย 1 ปี,หญิง 1 ปี,ชาย 2 ปี,หญิง 2 ปี,ชาย 3 ปี,หญิง 3 ปี,ชาย 4 ปี,หญิง 4 ปี,ชาย 5 ปี,หญิง 5 ปี,ชาย 6 ปี,หญิง 6 ปี,ชาย 7 ปี,หญิง 7 ปี,ชาย 8 ปี,หญิง 8 ปี,ชาย 9 ปี,หญิง 9 ปี,ชาย 10 ปี,หญิง 10 ปี,ชาย 11 ปี,หญิง 11 ปี,ชาย 12 ปี,หญิง 12 ปี,ชาย 13 ปี,หญิง 13 ปี,ชาย 14 ปี,หญิง 14 ปี,ชาย 15 ปี,หญิง 15 ปี,ชาย 16 ปี,หญิง 16 ปี,ชาย 17 ปี,หญิง 17 ปี,ชาย 18 ปี,หญิง 18 ปี,ชาย 19 ปี,หญิง 19 ปี,ชาย 20 ปี,หญิง 20 ปี,ชาย 21 ปี,หญิง 21 ปี,ชาย 22 ปี,หญิง 22 ปี,ชาย 23 ปี,หญิง 23 ปี,ชาย 24 ปี,หญิง 24 ปี,ชาย 25 ปี,หญิง 25 ปี,ชาย 26 ปี,หญิง 26 ปี,ชาย 27 ปี,หญิง 27 ปี,ชาย 28 ปี,หญิง 28 ปี,ชาย 29 ปี,หญิง 29 ปี,ชาย 30 ปี,หญิง 30 ปี,ชาย 31 ปี,หญิง 31 ปี,ชาย 32 ปี,หญิง 32 ปี,ชาย 33 ปี,หญิง 33 ปี,ชาย 34 ปี,หญิง 34 ปี,ชาย 35 ปี,หญิง 35 ปี,ชาย 36 ปี,หญิง 36 ปี,ชาย 37 ปี,หญิง 37 ปี,ชาย 38 ปี,หญิง 38 ปี,ชาย 39 ปี,หญิง 39 ปี,ชาย 40 ปี,หญิง 40 ปี,ชาย 41 ปี,หญิง 41 ปี,ชาย 42 ปี,หญิง 42 ปี,ชาย 43 ปี,หญิง 43 ปี,ชาย 44 ปี,หญิง 44 ปี,ชาย 45 ปี,หญิง 45 ปี,ชาย 46 ปี,หญิง 46 ปี,ชาย 47 ปี,หญิง 47 ปี,ชาย 48 ปี,หญิง 48 ปี,ชาย 49 ปี,หญิง 49 ปี,ชาย 50 ปี,หญิง 50 ปี,ชาย 51 ปี,หญิง 51 ปี,ชาย 52 ปี,หญิง 52 ปี,ชาย 53 ปี,หญิง 53 ปี,ชาย 54 ปี,หญิง 54 ปี,ชาย 55 ปี,หญิง 55 ปี,ชาย 56 ปี,หญิง 56 ปี,ชาย 57 ปี,หญิง 57 ปี,ชาย 58 ปี,หญิง 58 ปี,ชาย 59 ปี,หญิง 59 ปี,ชาย 60 ปี,หญิง 60 ปี,ชาย 61 ปี,หญิง 61 ปี,ชาย 62 ปี,หญิง 62 ปี,ชาย 63 ปี,หญิง 63 ปี,ชาย 64 ปี,หญิง 64 ปี,ชาย 65 ปี,หญิง 65 ปี,ชาย 66 ปี,หญิง 66 ปี,ชาย 67 ปี,หญิง 67 ปี,ชาย 68 ปี,หญิง 68 ปี,ชาย 69 ปี,หญิง 69 ปี,ชาย 70 ปี,หญิง 70 ปี,ชาย 71 ปี,หญิง 71 ปี,ชาย 72 ปี,หญิง 72 ปี,ชาย 73 ปี,หญิง 73 ปี,ชาย 74 ปี,หญิง 74 ปี,ชาย 75 ปี,หญิง 75 ปี,ชาย 76 ปี,หญิง 76 ปี,ชาย 77 ปี,หญิง 77 ปี,ชาย 78 ปี,หญิง 78 ปี,ชาย 79 ปี,หญิง 79 ปี,ชาย 80 ปี,หญิง 80 ปี,ชาย 81 ปี,หญิง 81 ปี,ชาย 82 ปี,หญิง 82 ปี,ชาย 83 ปี,หญิง 83 ปี,ชาย 84 ปี,หญิง 84 ปี,ชาย 85 ปี,หญิง 85 ปี,ชาย 86 ปี,หญิง 86 ปี,ชาย 87 ปี,หญิง 87 ปี,ชาย 88 ปี,หญิง 88 ปี,ชาย 89 ปี,หญิง 89 ปี,ชาย 90 ปี,หญิง 90 ปี,ชาย 91 ปี,หญิง 91 ปี,ชาย 92 ปี,หญิง 92 ปี,ชาย 93 ปี,หญิง 93 ปี,ชาย 94 ปี,หญิง 94 ปี,ชาย 95 ปี,หญิง 95 ปี,ชาย 96 ปี,หญิง 96 ปี,ชาย 97 ปี,หญิง 97 ปี,ชาย 98 ปี,หญิง 98 ปี,ชาย 99 ปี,หญิง 99 ปี,ชาย 100 ปี,หญิง 100 ปี,ชาย > 100 ปี,หญิง > 100 ปี,ชายเกิดปีจันทรคติ,หญิงเกิดปีจันทรคติ,ผลรวมประชากรที่เกิดปีจันทรคติ,จำนวนประชากรชายที่มีชื่ออยู่ในทะเบียนบ้านกลาง,จำนวนประชากรหญิงที่มีชื่ออยู่ในทะเบียนบ้านกลาง,ผลรวมประชากรที่มีชื่ออยู่ในทะเบียนบ้านกลาง,จำนวนประชากรชายที่มิใช่สัญชาติไทย,จำนวนประชากรหญิงที่มิใช่สัญชาติไทย,ผลรวมประชากรที่มิใช่สัญชาติไทย,จำนวนประชากรชายที่อยู่ระหว่างการย้าย,จำนวนประชากรหญิงที่อยู่ระหว่างการย้าย,ผลรวมประชากรที่อยู่ระหว่างการย้าย,จำนวนประชากรชายทั้งหมด,จำนวนประชากรหญิงทั้งหมด,ผลรวมประชากรทั้งหมด
6012,0,ทั่วประเทศ,0,,0,,0,,"319,487","300,579","336,834","318,327","350,678","332,858","373,341","352,526","382,345","360,603","409,254","386,836","401,113","378,546","387,054","366,448","399,106","376,492","401,655","379,273","410,373","387,971","407,268","384,070","411,639","390,294","416,515","394,944","405,144","383,298","406,538","385,513","407,987","387,230","429,189","409,599","429,078","407,381","456,632","436,363","494,784","472,402","496,373","482,619","494,672","478,856","476,028","462,038","479,932","466,752","487,909","474,635","485,510","471,612","478,319","466,838","459,067","447,605","449,058","438,629","445,242","439,269","460,572","454,494","477,973","472,791","480,264","476,634","490,634","489,422","507,581","507,776","507,581","508,377","518,420","519,439","517,974","522,608","499,522","507,971","523,348","534,742","515,096","530,754","504,480","522,207","511,465","533,560","498,900","524,324","512,207","543,478","517,085","554,518","505,902","542,199","495,221","536,871","510,543","556,567","487,450","530,779","473,261","522,749","478,508","529,166","472,974","528,601","444,421","492,946","432,867","479,455","411,521","458,770","406,589","461,195","388,634","440,095","353,632","406,500","340,000","391,854","312,765","358,186","289,566","335,936","293,075","346,800","270,317","321,254","264,259","313,917","246,850","295,177","232,926","281,672","223,655","273,108","198,342","240,952","178,528","218,173","161,261","200,252","142,554","179,687","136,072","169,743","125,119","159,488","117,783","152,679","115,057","152,249","99,477","135,094","99,659","135,721","93,614","129,938","82,167","118,523","74,421","108,948","66,080","100,213","58,765","87,938","52,334","81,760","46,325","72,822","37,494","61,692","32,014","53,056","26,765","45,313","22,589","38,418","18,761","32,407","14,004","24,465","11,261","19,787","8,304","14,448","6,912","11,387","5,419","9,147","4,446","7,210","3,779","5,795","2,725","4,032","2,300","2,985","2,193","2,935","4,084","6,140",22,28,50,"393,063","329,654","722,717","354,362","326,187","680,549","100,689","57,033","157,722","32,464,906","33,723,597","66,188,503"
6012,10,กรุงเทพมหานคร,0,,0,,0,,"21,268","20,356","23,460","22,099","24,302","23,162","25,751","24,248","26,561","24,849","28,799","27,820","28,143","26,840","27,822","26,262","28,949","27,510","29,265","28,146","31,075","29,349","30,876","29,322","31,343","30,233","32,422","31,044","32,233","30,914","32,125","31,423","31,862","31,516","35,186","34,530","32,782","32,555","34,716","33,864","39,189","38,976","43,608","39,598","46,495","40,945","38,698","38,432","37,976","38,350","37,923","38,539","37,348","38,012","36,940","38,300","35,452","36,687","36,053","37,430","34,069","35,983","35,517","38,335","37,627","41,116","38,271","41,998","39,647","44,202","40,591","46,186","42,032","47,415","43,563","49,333","43,581","49,517","41,930","48,520","42,604","49,547","42,574","49,642","41,047","47,967","40,715","48,071","39,668","46,878","41,120","48,898","42,291","50,481","41,469","49,571","40,788","48,916","41,891","50,291","40,697","48,526","39,118","47,488","40,357","48,907","40,697","49,004","38,882","47,360","37,826","46,401","36,693","44,593","36,598","45,446","34,965","43,192","32,267","40,035","30,749","38,917","29,616","37,503","27,045","35,359","26,893","35,624","24,999","32,933","23,669","31,525","22,576","30,449","21,428","28,534","20,111","27,276","17,669","24,137","15,692","21,272","13,816","19,335","12,654","17,847","11,977","16,937","11,238","16,068","10,136","14,822","10,102","15,041","8,507","12,364","8,833","13,618","8,253","12,597","7,486","11,441","6,880","10,922","5,783","9,608","5,194","8,623","4,462","7,381","4,105","7,217","3,218","5,979","2,765","5,037","2,201","4,398","1,867","3,724","1,549","3,190","1,228","2,459",977,"1,874",760,"1,501",672,"1,233",524,952,425,758,406,539,329,422,252,358,272,327,441,595,1,1,2,"61,180","51,114","112,294","25,910","19,620","45,530","20,395","12,892","33,287","2,682,962","2,999,453","5,682,415"
6012,11,จังหวัดสมุทรปราการ,0,,0,,0,,"6,469","6,020","6,723","6,302","6,935","6,492","7,387","7,140","7,669","6,999","8,258","7,821","7,828","7,346","7,559","7,094","7,701","7,291","7,746","7,424","7,908","7,317","7,645","7,300","7,876","7,599","8,137","7,861","7,892","7,462","7,808","7,674","7,742","7,607","8,306","8,114","8,115","7,966","8,504","8,370","9,545","9,456","8,928","9,557","8,934","9,642","8,649","9,170","8,831","9,149","9,009","9,186","8,965","9,197","8,606","8,974","8,329","8,889","8,047","8,771","7,838","8,666","8,664","9,367","9,135","10,095","9,231","10,271","9,833","11,141","10,661","11,611","10,905","11,634","11,291","12,268","11,169","12,122","10,859","11,707","11,162","12,110","10,886","11,984","10,387","11,675","10,317","11,758","9,823","11,289","10,478","11,730","11,063","12,317","10,603","11,847","10,506","11,629","10,614","11,764","10,345","11,366","9,762","10,824","9,993","11,194","9,549","10,798","8,890","10,359","8,863","10,135","8,026","9,478","8,100","9,372","7,495","8,767","6,584","8,077","6,303","7,751","5,628","6,837","5,254","6,779","5,416","6,989","5,019","6,575","4,704","6,021","4,424","5,673","4,072","5,368","3,996","5,241","3,303","4,234","2,887","3,624","2,583","3,394","2,296","3,348","2,215","2,947","2,112","2,837","1,805","2,575","1,924","2,753","1,542","2,233","1,581","2,394","1,425","2,198","1,273","1,971","1,239","1,847",915,"1,564",900,"1,329",756,"1,239",650,"1,141",583,956,437,787,374,776,323,608,282,526,181,371,159,320,124,285,111,216,78,177,67,130,68,92,63,74,52,52,52,72,97,126,1,1,2,"8,614","7,071","15,685","2,454","1,824","4,278","4,068","3,402","7,470","627,493","683,273","1,310,766"
6012,12,จังหวัดนนทบุรี,0,,0,,0,,"5,204","4,924","5,636","5,221","5,794","5,511","6,122","5,907","6,506","5,930","6,948","6,546","6,711","6,295","6,271","6,088","6,512","6,162","6,588","6,131","6,914","6,382","6,574","6,321","6,919","6,476","6,976","6,441","6,760","6,540","6,691","6,502","6,742","6,670","7,077","6,959","6,789","6,756","7,243","7,180","8,117","7,947","7,976","8,225","8,033","8,161","7,734","8,007","7,650","8,210","7,730","8,290","7,740","8,189","7,469","8,407","7,497","8,220","7,529","8,174","7,102","8,012","7,643","8,754","8,099","9,177","8,409","9,490","8,732","10,305","9,266","10,932","9,473","11,020","9,919","11,668","9,771","11,467","9,622","11,204","9,865","11,436","9,543","11,475","9,295","11,185","9,242","11,041","8,931","10,787","9,437","11,416","9,714","11,834","9,471","11,407","9,497","11,449","9,375","11,551","9,342","11,352","8,783","10,978","9,270","11,532","8,952","11,666","8,498","10,554","8,439","10,683","7,910","10,287","8,084","10,291","7,400","9,556","6,917","8,891","6,588","8,611","6,485","8,174","5,920","7,752","5,581","7,420","5,003","6,966","4,796","6,564","4,629","6,333","4,277","5,889","4,058","5,742","3,500","4,720","3,062","4,254","3,004","4,179","2,567","3,696","2,457","3,483","2,273","3,154","2,068","3,038","2,328","3,061","1,799","2,565","1,940","2,715","1,777","2,466","1,775","2,283","1,703","2,242","1,498","1,913","1,305","1,659","1,106","1,416","1,099","1,306",964,"1,134",788,986,730,878,638,746,517,613,462,486,401,327,366,319,312,241,254,171,219,129,193,88,162,99,141,52,127,70,222,95,0,2,2,"6,784","5,762","12,546","2,333","1,917","4,250","1,836","1,347","3,183","574,500","655,235","1,229,735"
6012,13,จังหวัดปทุมธานี,0,,0,,0,,"5,697","5,222","5,653","5,538","6,126","5,773","6,551","6,167","6,726","6,346","7,288","6,965","6,954","6,516","6,752","6,343","6,810","6,452","6,855","6,564","7,143","6,660","7,149","6,637","7,181","6,569","6,965","6,942","6,968","6,565","6,873","6,639","6,696","6,573","6,913","7,048","6,866","7,116","7,451","8,306","8,259","9,015","8,078","9,368","8,157","8,812","7,498","7,923","7,338","7,702","7,678","7,912","7,394","7,834","7,060","7,702","6,997","7,460","6,692","7,476","6,699","7,567","7,274","8,278","7,705","8,679","7,847","8,793","8,387","9,367","8,896","9,965","9,093","10,468","9,355","10,981","9,695","10,930","9,412","10,772","9,598","11,004","9,620","10,952","9,124","10,686","9,362","10,766","9,063","10,304","9,341","10,859","9,743","11,147","9,519","10,826","9,166","10,552","9,480","10,962","8,877","10,082","8,559","9,994","8,533","9,899","8,137","9,703","7,525","8,731","7,427","8,631","6,564","7,808","6,594","7,875","6,037","7,429","5,440","6,530","5,161","6,334","4,724","5,758","4,379","5,177","4,434","5,693","4,052","5,133","3,780","4,894","3,646","4,572","3,341","4,243","3,124","4,025","2,754","3,483","2,419","3,139","2,152","2,850","1,894","2,534","1,792","2,421","1,674","2,237","1,445","1,985","1,560","2,158","1,210","1,809","1,249","1,790","1,236","1,700","1,016","1,564","1,023","1,375",792,"1,192",681,"1,048",609,964,513,836,375,699,344,591,299,494,217,411,182,394,124,291,123,262,88,193,67,120,68,124,30,73,42,69,27,67,18,32,21,31,49,76,0,0,0,"6,369","4,782","11,151","2,184","1,491","3,675","1,906","1,283","3,189","536,033","593,082","1,129,115"
6012,14,จังหวัดพระนครศรีอยุธยา,0,,0,,0,,"3,871","3,609","4,025","3,728","4,136","3,994","4,425","4,257","4,551","4,312","4,871","4,580","4,801","4,469","4,618","4,256","4,750","4,478","4,860","4,650","5,095","4,649","4,753","4,611","4,863","4,589","5,023","4,594","4,834","4,646","4,929","4,465","4,748","4,396","4,791","4,611","4,801","4,576","5,200","4,948","5,939","5,530","5,614","5,424","5,344","5,637","5,499","5,432","5,329","5,499","5,738","5,607","5,754","5,604","5,477","5,308","5,405","5,472","5,229","5,114","5,237","5,288","5,552","5,785","5,867","5,829","5,867","5,934","6,079","6,198","6,397","6,585","6,460","6,661","6,534","6,916","6,628","6,882","6,406","6,695","6,826","7,100","6,521","6,901","6,337","6,705","6,154","6,677","6,060","6,399","6,224","6,982","6,409","6,907","6,208","6,814","6,253","7,138","6,464","7,245","6,068","6,688","6,166","6,816","6,390","7,272","6,019","6,918","5,675","6,504","5,557","6,618","5,163","6,031","5,194","6,313","4,790","5,730","4,294","5,192","4,118","4,960","3,736","4,440","3,348","4,050","3,806","4,721","3,364","4,274","3,355","4,241","3,200","3,883","2,891","3,940","2,751","3,606","2,407","3,148","2,134","2,807","1,982","2,730","1,770","2,482","1,706","2,367","1,617","2,256","1,462","2,062","1,558","2,408","1,345","2,094","1,364","2,081","1,295","1,956","1,158","1,828","1,223","1,834","1,078","1,660",867,"1,409",773,"1,403",676,"1,099",580,982,479,883,370,797,331,654,292,581,215,406,196,346,130,275,134,193,80,176,82,112,55,69,36,79,35,51,25,58,49,85,0,0,0,"3,273","2,217","5,490",769,619,"1,388",896,679,"1,575","392,083","421,769","813,852"
6012,15,จังหวัดอ่างทอง,0,,0,,0,,"1,138","1,054","1,157","1,163","1,230","1,249","1,423","1,232","1,413","1,349","1,477","1,436","1,509","1,421","1,455","1,473","1,540","1,487","1,564","1,493","1,633","1,476","1,562","1,449","1,585","1,500","1,658","1,564","1,635","1,493","1,647","1,494","1,702","1,482","1,647","1,609","1,646","1,565","1,750","1,697","1,970","1,818","1,721","1,877","1,754","1,805","1,869","1,848","1,916","1,931","1,991","1,892","1,888","1,904","1,927","1,878","1,859","1,778","1,846","1,698","1,848","1,690","1,857","1,849","2,023","1,862","2,005","1,911","2,004","1,963","2,073","1,991","1,968","1,912","2,047","2,090","2,109","2,137","2,037","2,010","2,149","2,192","2,060","2,193","2,031","2,127","1,980","2,061","1,880","1,905","2,003","2,116","2,077","2,151","2,052","2,180","2,173","2,286","2,089","2,417","2,037","2,231","2,096","2,414","2,319","2,797","2,285","2,641","2,130","2,406","2,041","2,472","1,951","2,256","1,913","2,385","1,812","2,263","1,646","2,023","1,652","1,973","1,399","1,741","1,384","1,816","1,414","1,829","1,330","1,667","1,426","1,844","1,266","1,752","1,213","1,538","1,151","1,479","1,036","1,382",877,"1,181",829,"1,095",699,"1,050",637,873,710,924,581,841,639,"1,006",539,878,560,894,538,915,538,841,476,773,451,735,342,575,317,573,267,457,226,447,199,389,167,319,114,260,101,212,82,191,56,132,53,114,29,81,28,71,15,40,13,34,7,31,4,12,9,18,12,21,0,0,0,"1,363","1,038","2,401",146,139,285,128,130,258,"134,830","146,357","281,187"
6012,16,จังหวัดลพบุรี,0,,0,,0,,"3,283","3,152","3,532","3,271","3,423","3,387","3,830","3,478","3,879","3,635","4,107","4,005","4,287","3,855","4,008","3,802","4,201","3,929","4,278","3,984","4,426","4,039","4,285","4,109","4,470","4,154","4,506","4,379","4,363","4,046","4,371","4,058","4,416","4,137","4,605","4,368","4,706","4,335","5,026","4,543","5,434","5,066","10,363","4,919","10,252","4,910","6,033","4,942","5,644","4,891","5,593","5,157","5,530","5,132","5,508","5,205","5,253","4,887","5,011","4,750","5,123","4,687","5,157","5,164","5,495","5,072","5,300","5,019","5,415","5,222","5,462","5,464","5,299","5,165","5,395","5,197","5,474","5,456","5,386","5,205","5,438","5,705","5,577","5,744","5,587","5,636","5,519","5,553","5,262","5,430","5,335","5,806","5,538","6,260","5,532","6,078","5,390","6,006","6,031","6,646","5,620","6,350","5,750","6,503","5,923","6,726","5,826","6,684","5,150","6,171","5,490","6,099","5,302","5,865","5,280","5,806","5,027","5,572","4,363","4,984","4,333","4,683","3,852","4,379","3,489","4,077","3,567","4,319","3,334","4,016","3,302","3,869","3,027","3,729","2,884","3,497","2,759","3,390","2,325","3,043","2,212","2,676","2,118","2,496","1,848","2,398","1,827","2,101","1,564","2,020","1,514","2,038","1,550","2,036","1,356","1,903","1,282","1,864","1,283","1,761","1,091","1,524","1,046","1,490",983,"1,331",868,"1,165",836,"1,143",704,939,484,791,450,706,362,613,282,495,238,400,173,314,138,216,119,201,83,157,69,109,60,97,41,70,41,50,24,47,15,34,44,78,0,0,0,"7,991","4,729","12,720",406,332,738,"2,575",529,"3,104","379,618","377,655","757,273"
6012,17,จังหวัดสิงห์บุรี,0,,0,,0,,829,735,930,819,895,821,"1,021",901,993,910,"1,083","1,023","1,090","1,036","1,102","1,012","1,155","1,070","1,118","1,072","1,129","1,125","1,153","1,072","1,130","1,116","1,089","1,079","1,180","1,113","1,136","1,121","1,087","1,059","1,150","1,124","1,171","1,140","1,340","1,154","1,371","1,267","1,319","1,306","1,265","1,263","1,334","1,274","1,377","1,318","1,404","1,392","1,440","1,359","1,389","1,396","1,332","1,267","1,312","1,305","1,313","1,304","1,423","1,354","1,524","1,399","1,439","1,416","1,460","1,438","1,535","1,466","1,488","1,482","1,553","1,534","1,535","1,495","1,464","1,468","1,607","1,506","1,537","1,577","1,418","1,538","1,371","1,468","1,382","1,362","1,405","1,497","1,475","1,653","1,471","1,686","1,500","1,696","1,459","1,804","1,494","1,713","1,527","1,801","1,729","1,984","1,677","2,105","1,537","1,897","1,670","1,959","1,532","1,840","1,544","1,916","1,420","1,770","1,241","1,678","1,207","1,610","1,152","1,419","1,018","1,345","1,155","1,589","1,145","1,399","1,073","1,389",990,"1,345",970,"1,249",944,"1,311",839,"1,134",784,"1,060",705,938,602,865,543,741,542,705,491,692,551,812,429,636,440,666,465,704,385,650,375,601,391,568,287,459,272,431,203,324,164,364,128,297,115,247,98,182,77,194,59,127,43,89,34,78,32,43,18,31,11,44,4,25,3,12,3,7,2,6,7,12,0,0,0,"1,049",911,"1,960",132,111,243,141,79,220,"100,132","109,956","210,088"
6012,18,จังหวัดชัยนาท,0,,0,,0,,"1,377","1,256","1,416","1,366","1,459","1,444","1,608","1,514","1,639","1,554","1,724","1,686","1,756","1,668","1,813","1,576","1,793","1,728","1,788","1,650","1,889","1,745","1,855","1,792","1,823","1,785","1,833","1,780","1,801","1,660","1,734","1,631","1,723","1,646","1,850","1,721","1,915","1,760","2,051","1,959","2,210","2,075","2,024","2,098","1,959","2,176","2,077","2,051","2,270","2,103","2,392","2,307","2,240","2,315","2,235","2,148","2,152","2,053","2,036","1,955","1,991","1,942","2,057","1,993","2,269","2,140","2,204","2,030","2,209","2,285","2,272","2,345","2,337","2,171","2,346","2,313","2,362","2,382","2,264","2,284","2,417","2,474","2,555","2,538","2,477","2,579","2,376","2,449","2,410","2,430","2,391","2,477","2,510","2,548","2,503","2,721","2,497","2,667","2,594","2,705","2,418","2,871","2,502","2,914","2,785","3,108","2,652","3,004","2,461","2,815","2,528","2,807","2,434","2,985","2,215","2,785","2,248","2,799","1,954","2,398","2,041","2,476","1,796","2,140","1,608","2,087","1,849","2,341","1,637","2,157","1,699","2,124","1,528","1,923","1,507","1,974","1,434","1,935","1,343","1,650","1,153","1,411",998,"1,419",889,"1,224",871,"1,194",861,"1,099",777,989,882,"1,156",710,"1,003",734,975,685,"1,018",638,894,576,879,495,843,464,655,383,616,296,479,273,443,232,405,185,324,155,298,130,242,102,156,58,124,52,115,48,77,26,55,18,50,18,26,8,15,5,12,12,13,14,21,0,0,0,"1,635","1,553","3,188",119,118,237,149,80,229,"158,773","170,949","329,722"
