ปีเดือน,รหัสจังหวัด,ชื่อจังหวัด,รหัสสำนักทะเบียน,ชื่อสำนักทะเบียน,รหัสตำบล,ชื่อตำบล,รหัสหมู่บ้าน,ชื่อหมู่บ้าน,ชาย < 1 ปี,หญิง < 1 ปี,ชาย 1 ปี,หญิง 1 ปี,ชาย 2 ปี,หญิง 2 ปี,ชาย 3 ปี,หญิง 3 ปี,ชาย 4 ปี,หญิง 4 ปี,ชาย 5 ปี,หญิง 5 ปี,ชาย 6 ปี,หญิง 6 ปี,ชาย 7 ปี,หญิง 7 ปี,ชาย 8 ปี,หญิง 8 ปี,ชาย 9 ปี,หญิง 9 ปี,ชาย 10 ปี,หญิง 10 ปี,ชาย 11 ปี,หญิง 11 ปี,ชาย 12 ปี,หญิง 12 ปี,ชาย 13 ปี,หญิง 13 ปี,ชาย 14 ปี,หญิง 14 ปี,ชาย 15 ปี,หญิง 15 ปี,ชาย 16 ปี,หญิง 16 ปี,ชาย 17 ปี,หญิง 17 ปี,ชาย 18 ปี,หญิง 18 ปี,ชาย 19 ปี,หญิง 19 ปี,ชาย 20 ปี,หญิง 20 ปี,ชาย 21 ปี,หญิง 21 ปี,ชาย 22 ปี,หญิง 22 ปี,ชาย 23 ปี,หญิง 23 ปี,ชาย 24 ปี,หญิง 24 ปี,ชาย 25 ปี,หญิง 25 ปี,ชาย 26 ปี,หญิง 26 ปี,ชาย 27 ปี,หญิง 27 ปี,ชาย 28 ปี,หญิง 28 ปี,ชาย 29 ปี,หญิง 29 ปี,ชาย 30 ปี,หญิง 30 ปี,ชาย 31 ปี,หญิง 31 ปี,ชาย 32 ปี,หญิง 32 ปี,ชาย 33 ปี,หญิง 33 ปี,ชาย 34 ปี,หญิง 34 ปี,ชาย 35 ปี,หญิง 35 ปี,ชาย 36 ปี,หญิง 36 ปี,ชาย 37 ปี,หญิง 37 ปี,ชาย 38 ปี,หญิง 38 ปี,ชาย 39 ปี,หญิง 39 ปี,ชาย 40 ปี,หญิง 40 ปี,ชาย 41 ปี,หญิง 41 ปี,ชาย 42 ปี,หญิง 42 ปี,ชาย 43 ปี,หญิง 43 ปี,ชาย 44 ปี,หญิง 44 ปี,ชาย 45 ปี,หญิง 45 ปี,ชาย 46 ปี,หญิง 46 ปี,ชาย 47 ปี,หญิง 47 ปี,ชาย 48 ปี,หญิง 48 ปี,ชาย 49 ปี,หญิง 49 ปี,ชาย 50 ปี,หญิง 50 ปี,ชาย 51 ปี,หญิง 51 ปี,ชาย 52 ปี,หญิง 52 ปี,ชาย 53 ปี,หญิง 53 ปี,ชาย 54 ปี,หญิง 54 ปี,ชาย 55 ปี,หญิง 55 ปี,ชาย 56 ปี,หญิง 56 ปี,ชาย 57 ปี,หญิง 57 ปี,ชาย 58 ปี,หญิง 58 ปี,ชาย 59 ปี,หญิง 59 ปี,ชาย 60 ปี,หญิง 60 ปี,ชาย 61 ปี,หญิง 61 ปี,ชาย 62 ปี,หญิง 62 ปี,ชาย 63 ปี,หญิง 63 ปี,ชาย 64 ปี,หญิง 64 ปี,ชาย 65 ปี,หญิง 65 ปี,ชาย 66 ปี,หญิง 66 ปี,ชาย 67 ปี,หญิง 67 ปี,ชาย 68 ปี,หญิง 68 ปี,ชาย 69 ปี,หญิง 69 ปี,ชาย 70 ปี,หญิง 70 ปี,ชาย 71 ปี,หญิง 71 ปี,ชาย 72 ปี,หญิง 72 ปี,ชาย 73 ปี,หญิง 73 ปี,ชาย 74 ปี,หญิง 74 ปี,ชาย 75 ปี,หญิง 75 ปี,ชาย 76 ปี,หญิง 76 ปี,ชาย 77 ปี,หญิง 77 ปี,ชาย 78 ปี,หญิง 78 ปี,ชาย 79 ปี,หญิง 79 ปี,ชาย 80 ปี,หญิง 80 ปี,ชาย 81 ปี,หญิง 81 ปี,ชาย 82 ปี,หญิง 82 ปี,ชาย 83 ปี,หญิง 83 ปี,ชาย 84 ปี,หญิง 84 ปี,ชาย 85 ปี,หญิง 85 ปี,ชาย 86 ปี,หญิง 86 ปี,ชาย 87 ปี,หญิง 87 ปี,ชาย 88 ปี,หญิง 88 ปี,ชาย 89 ปี,หญิง 89 ปี,ชาย 90 ปี,หญิง 90 ปี,ชาย 91 ปี,หญิง 91 ปี,ชาย 92 ปี,หญิง 92 ปี,ชาย 93 ปี,หญิง 93 ปี,ชาย 94 ปี,หญิง 94 ปี,ชาย 95 ปี,หญิง 95 ปี,ชาย 96 ปี,หญิง 96 ปี,ชาย 97 ปี,หญิง 97 ปี,ชาย 98 ปี,หญิง 98 ปี,ชาย 99 ปี,หญิง 99 ปี,ชาย 100 ปี,หญิง 100 ปี,ชาย > 100 ปี,หญิง > 100 ปี,ชายเกิดปีจันทรคติ,หญิงเกิดปีจันทรคติ,ผลรวมประชากรที่เกิดปีจันทรคติ,จำนวนประชากรชายที่มีชื่ออยู่ในทะเบียนบ้านกลาง,จำนวนประชากรหญิงที่มีชื่ออยู่ในทะเบียนบ้านกลาง,ผลรวมประชากรที่มีชื่ออยู่ในทะเบียนบ้านกลาง,จำนวนประชากรชายที่มิใช่สัญชาติไทย,จำนวนประชากรหญิงที่มิใช่สัญชาติไทย,ผลรวมประชากรที่มิใช่สัญชาติไทย,จำนวนประชากรชายที่อยู่ระหว่างการย้าย,จำนวนประชากรหญิงที่อยู่ระหว่างการย้าย,ผลรวมประชากรที่อยู่ระหว่างการย้าย,จำนวนประชากรชายทั้งหมด,จำนวนประชากรหญิงทั้งหมด,ผลรวมประชากรทั้งหมด
6112,0,ทั่วประเทศ,0,,0,,0,,"303,673","286,281","334,872","315,088","338,942","320,494","352,326","334,527","374,320","353,577","382,974","361,248","409,598","387,322","401,479","379,017","387,436","366,872","399,502","376,980","402,014","379,628","410,734","388,375","407,487","384,530","411,760","390,552","416,573","395,216","405,071","383,635","406,454","385,867","407,857","387,531","428,777","409,601","428,523","407,097","456,284","436,586","489,201","472,589","500,880","482,807","491,149","478,944","477,152","462,077","480,073","466,849","487,722","474,601","484,949","471,418","477,661","466,594","458,387","447,383","448,249","438,378","444,413","438,988","459,606","454,192","477,009","472,389","479,021","476,180","489,363","489,056","506,123","507,371","505,975","507,853","516,593","518,807","516,039","521,889","497,380","507,308","520,901","533,850","512,622","529,830","501,845","521,170","508,704","532,572","496,145","523,190","509,081","542,225","513,890","553,157","502,592","540,709","491,675","535,346","506,702","554,818","483,623","528,998","469,249","520,695","474,206","527,012","468,523","526,365","440,106","490,589","428,296","477,101","406,929","456,397","401,717","458,658","383,687","437,549","348,909","403,998","335,067","389,103","308,016","355,519","284,775","333,089","287,928","343,611","265,302","317,901","259,067","310,439","241,507","291,566","227,556","277,986","218,047","269,083","193,044","236,961","173,268","214,170","156,173","196,191","137,756","175,555","131,036","165,701","120,097","155,319","112,652","148,298","109,783","147,331","94,308","130,213","94,068","130,458","88,040","124,253","76,870","112,819","69,227","103,066","61,101","94,213","53,849","82,170","47,551","75,689","41,977","67,030","33,689","56,454","28,461","47,847","23,620","40,596","19,801","33,946","16,288","28,434","12,084","21,197","9,592","17,007","7,085","12,184","5,918","9,524","4,640","7,589","3,878","6,021","3,309","4,893","2,419","3,378","2,068","2,520","5,772","7,883",22,27,49,"403,401","339,015","742,416","365,797","334,875","700,672","97,359","56,658","154,017","32,556,271","33,857,708","66,413,979"
6112,10,กรุงเทพมหานคร,0,,0,,0,,"20,008","19,034","22,896","21,884","23,488","22,173","24,242","23,224","26,002","24,459","26,835","25,097","28,957","27,939","28,190","26,884","27,643","26,092","28,836","27,468","29,341","28,189","31,080","29,485","30,740","29,276","31,129","30,071","32,179","30,857","31,871","30,702","31,822","31,169","31,413","31,276","34,732","34,016","32,473","32,281","34,296","33,681","44,259","38,842","45,762","39,612","41,187","40,790","38,187","38,262","37,871","38,275","37,755","38,593","37,314","38,156","37,004","38,420","35,524","36,865","36,164","37,649","34,023","36,142","35,597","38,537","37,509","41,306","38,217","42,107","39,530","44,279","40,451","46,266","41,885","47,438","43,272","49,198","43,405","49,285","41,588","48,313","42,220","49,256","42,223","49,214","40,736","47,593","40,358","47,653","39,316","46,485","40,749","48,491","41,864","50,015","41,013","49,086","40,277","48,407","41,345","49,737","40,089","47,926","38,542","46,885","39,709","48,273","40,076","48,410","38,213","46,777","37,053","45,859","35,910","43,977","35,784","44,865","34,146","42,751","31,525","39,549","29,856","38,355","28,855","37,034","26,381","34,988","26,264","35,190","24,436","32,513","23,124","31,149","22,034","30,035","20,816","28,169","19,568","26,890","17,174","23,750","15,204","20,936","13,434","18,945","12,246","17,476","11,553","16,613","10,837","15,697","9,710","14,498","9,700","14,623","8,088","11,978","8,407","13,205","7,838","12,113","7,068","10,979","6,477","10,421","5,439","9,129","4,844","8,137","4,107","6,932","3,794","6,737","2,932","5,503","2,495","4,646","2,015","3,978","1,659","3,355","1,381","2,864","1,099","2,177",855,"1,648",672,"1,302",599,"1,058",465,808,393,669,371,480,311,364,233,309,649,807,1,0,1,"63,682","53,388","117,070","26,513","20,029","46,542","20,049","12,517","32,566","2,679,453","2,997,195","5,676,648"
6112,11,จังหวัดสมุทรปราการ,0,,0,,0,,"6,284","5,784","6,757","6,344","6,806","6,381","7,094","6,664","7,591","7,291","7,761","7,053","8,373","7,852","7,865","7,379","7,563","7,122","7,724","7,290","7,802","7,438","7,918","7,381","7,744","7,397","7,959","7,651","8,135","7,855","7,882","7,519","7,776","7,737","7,705","7,625","8,272","8,062","8,219","7,810","8,489","8,405","8,806","9,479","8,934","9,595","9,492","9,710","8,808","9,329","8,993","9,362","9,181","9,401","9,219","9,467","8,834","9,295","8,548","9,183","8,310","9,039","8,103","8,950","8,836","9,578","9,331","10,343","9,399","10,489","10,076","11,429","10,811","11,861","11,096","11,806","11,443","12,383","11,280","12,232","10,913","11,813","11,186","12,178","10,911","12,036","10,365","11,656","10,274","11,742","9,803","11,289","10,472","11,685","10,986","12,279","10,517","11,803","10,453","11,575","10,510","11,735","10,243","11,325","9,666","10,754","9,862","11,147","9,458","10,723","8,810","10,323","8,730","10,076","7,972","9,457","7,956","9,325","7,374","8,782","6,493","8,056","6,215","7,723","5,529","6,807","5,150","6,711","5,335","6,946","4,927","6,511","4,611","5,975","4,333","5,628","3,989","5,332","3,878","5,183","3,234","4,173","2,796","3,587","2,505","3,325","2,210","3,264","2,120","2,883","2,027","2,763","1,745","2,507","1,829","2,674","1,463","2,157","1,499","2,303","1,337","2,127","1,202","1,875","1,146","1,754",860,"1,474",837,"1,240",680,"1,146",598,"1,057",512,862,388,735,333,718,287,541,258,466,159,319,137,281,109,248,101,174,71,149,64,109,62,80,61,63,49,46,129,164,0,1,1,"9,092","7,596","16,688","2,522","1,893","4,415","4,117","3,629","7,746","634,679","691,929","1,326,608"
6112,12,จังหวัดนนทบุรี,0,,0,,0,,"4,866","4,791","5,576","5,272","5,722","5,331","5,925","5,673","6,154","5,970","6,555","5,998","6,902","6,552","6,727","6,330","6,245","6,106","6,548","6,196","6,606","6,142","6,953","6,427","6,669","6,458","7,033","6,549","7,035","6,498","6,780","6,597","6,712","6,581","6,727","6,695","7,023","6,919","6,759","6,697","7,280","7,239","7,730","8,035","8,030","8,418","8,314","8,419","7,937","8,179","7,827","8,460","7,960","8,570","7,963","8,485","7,744","8,716","7,719","8,509","7,756","8,490","7,375","8,337","7,875","9,025","8,330","9,492","8,607","9,735","8,933","10,558","9,479","11,137","9,658","11,200","10,093","11,888","9,890","11,582","9,712","11,292","9,903","11,534","9,569","11,508","9,331","11,251","9,242","11,042","8,887","10,823","9,388","11,413","9,708","11,869","9,430","11,390","9,457","11,446","9,312","11,509","9,280","11,368","8,765","10,966","9,246","11,554","8,899","11,662","8,455","10,576","8,403","10,683","7,868","10,248","8,035","10,273","7,419","9,600","6,878","8,904","6,523","8,614","6,453","8,147","5,883","7,723","5,504","7,419","4,940","6,930","4,732","6,540","4,581","6,289","4,223","5,857","3,986","5,702","3,448","4,679","3,015","4,233","2,929","4,134","2,500","3,656","2,417","3,420","2,211","3,112","2,017","2,966","2,246","2,995","1,740","2,488","1,866","2,647","1,688","2,431","1,717","2,223","1,632","2,155","1,431","1,822","1,225","1,575","1,051","1,337","1,034","1,221",904,"1,065",751,883,691,785,597,677,487,542,432,422,370,294,343,270,287,209,234,141,212,110,186,72,160,91,133,44,348,145,0,2,2,"7,177","6,157","13,334","2,474","2,054","4,528","1,638","1,230","2,868","581,620","664,675","1,246,295"
6112,13,จังหวัดปทุมธานี,0,,0,,0,,"5,226","5,079","6,058","5,543","5,778","5,674","6,307","5,947","6,649","6,311","6,758","6,309","7,336","6,955","6,993","6,528","6,795","6,330","6,868","6,464","6,898","6,634","7,193","6,743","7,269","6,768","7,251","6,679","6,991","7,014","6,998","6,666","6,909","6,706","6,689","6,598","7,005","7,578","6,989","7,721","7,436","8,362","8,203","9,056","8,151","9,179","8,006","8,553","7,644","7,911","7,512","7,828","7,848","8,081","7,559","8,106","7,253","7,971","7,228","7,686","6,911","7,749","6,874","7,862","7,441","8,534","7,898","8,938","8,039","8,994","8,570","9,537","9,043","10,117","9,202","10,630","9,434","11,126","9,739","11,014","9,448","10,865","9,669","11,020","9,684","11,022","9,125","10,715","9,387","10,708","9,097","10,340","9,337","10,829","9,676","11,180","9,495","10,806","9,159","10,566","9,449","10,963","8,822","10,092","8,505","9,979","8,500","9,871","8,052","9,682","7,460","8,749","7,344","8,621","6,521","7,814","6,574","7,892","6,029","7,445","5,411","6,548","5,170","6,330","4,688","5,752","4,316","5,167","4,392","5,666","4,011","5,102","3,719","4,844","3,559","4,545","3,280","4,197","3,048","3,975","2,692","3,432","2,343","3,096","2,100","2,811","1,843","2,508","1,749","2,380","1,618","2,188","1,383","1,950","1,487","2,104","1,151","1,754","1,177","1,727","1,170","1,632",956,"1,501",954,"1,317",740,"1,129",617,981,553,894,473,769,345,640,321,542,260,464,191,365,159,341,105,259,102,222,74,166,55,101,62,103,27,59,34,57,23,60,17,25,66,95,0,0,0,"6,671","5,126","11,797","2,320","1,568","3,888","1,936","1,308","3,244","543,652","602,440","1,146,092"
6112,14,จังหวัดพระนครศรีอยุธยา,0,,0,,0,,"3,723","3,535","4,059","3,761","4,018","3,719","4,097","3,983","4,441","4,248","4,517","4,298","4,865","4,568","4,811","4,476","4,619","4,273","4,738","4,482","4,857","4,636","5,121","4,651","4,754","4,622","4,868","4,609","5,034","4,610","4,858","4,667","4,925","4,497","4,754","4,431","4,778","4,589","4,799","4,533","5,221","4,973","5,442","5,580","5,524","5,501","5,709","5,735","5,548","5,496","5,360","5,523","5,751","5,644","5,772","5,660","5,557","5,350","5,424","5,510","5,237","5,181","5,301","5,329","5,593","5,831","5,899","5,887","5,930","6,001","6,124","6,254","6,415","6,634","6,457","6,671","6,509","6,925","6,644","6,891","6,408","6,692","6,776","7,095","6,484","6,884","6,317","6,703","6,125","6,659","6,019","6,380","6,189","6,946","6,387","6,884","6,195","6,785","6,197","7,116","6,431","7,222","6,025","6,678","6,132","6,779","6,351","7,269","5,953","6,905","5,603","6,482","5,521","6,578","5,107","6,011","5,129","6,272","4,743","5,701","4,268","5,151","4,089","4,951","3,694","4,403","3,314","4,032","3,745","4,679","3,298","4,233","3,298","4,197","3,137","3,847","2,828","3,905","2,682","3,551","2,358","3,100","2,073","2,750","1,931","2,676","1,719","2,439","1,661","2,302","1,550","2,211","1,408","2,011","1,492","2,336","1,273","2,027","1,299","2,012","1,231","1,879","1,076","1,726","1,143","1,744","1,001","1,558",800,"1,343",702,"1,298",607,"1,024",519,912,423,797,327,715,303,584,261,510,187,350,160,306,111,231,110,163,71,142,71,88,51,54,34,65,35,41,71,114,0,0,0,"3,299","2,226","5,525",825,660,"1,485",890,723,"1,613","393,570","423,871","817,441"
6112,15,จังหวัดอ่างทอง,0,,0,,0,,"1,041",995,"1,175","1,112","1,153","1,187","1,227","1,251","1,421","1,243","1,421","1,345","1,498","1,449","1,511","1,417","1,466","1,476","1,548","1,480","1,550","1,491","1,627","1,493","1,574","1,451","1,581","1,526","1,662","1,565","1,647","1,494","1,654","1,516","1,702","1,489","1,638","1,589","1,629","1,531","1,752","1,697","1,664","1,830","1,716","1,911","1,917","1,818","1,873","1,854","1,928","1,940","1,988","1,895","1,892","1,892","1,921","1,866","1,840","1,762","1,835","1,682","1,838","1,682","1,843","1,837","2,020","1,850","2,000","1,883","1,999","1,953","2,058","1,977","1,957","1,894","2,027","2,076","2,094","2,127","2,038","1,995","2,138","2,182","2,040","2,178","2,021","2,117","1,979","2,063","1,874","1,906","1,994","2,107","2,074","2,159","2,017","2,175","2,159","2,296","2,091","2,413","2,017","2,240","2,079","2,414","2,296","2,802","2,282","2,649","2,115","2,404","2,033","2,473","1,935","2,259","1,899","2,377","1,795","2,251","1,628","2,010","1,632","1,962","1,386","1,722","1,367","1,807","1,390","1,814","1,306","1,652","1,390","1,822","1,246","1,734","1,187","1,515","1,110","1,461","1,009","1,372",857,"1,165",807,"1,079",682,"1,017",612,854,679,906,540,808,600,973,523,847,524,846,509,867,510,798,440,730,414,674,318,532,293,534,246,410,207,411,164,347,147,283,107,218,83,179,68,172,45,108,45,89,19,65,24,56,11,31,11,28,6,27,3,8,20,30,0,0,0,"1,361","1,034","2,395",163,149,312,140,116,256,"134,592","146,248","280,840"
6112,16,จังหวัดลพบุรี,0,,0,,0,,"3,036","2,963","3,374","3,279","3,537","3,259","3,459","3,410","3,818","3,456","3,884","3,634","4,086","3,999","4,281","3,837","4,016","3,824","4,200","3,933","4,284","3,980","4,416","4,037","4,277","4,100","4,433","4,139","4,502","4,369","4,358","4,016","4,361","4,060","4,394","4,141","4,614","4,307","4,711","4,250","5,124","4,567","11,381","5,053","10,944","4,990","6,146","5,013","5,753","4,943","5,458","4,890","5,482","5,148","5,487","5,104","5,454","5,185","5,190","4,824","4,956","4,705","5,058","4,677","5,080","5,128","5,432","5,035","5,242","4,984","5,389","5,172","5,404","5,429","5,254","5,130","5,371","5,172","5,415","5,423","5,349","5,184","5,402","5,676","5,543","5,721","5,575","5,608","5,499","5,539","5,243","5,421","5,295","5,785","5,511","6,242","5,510","6,053","5,368","5,976","5,951","6,630","5,573","6,305","5,673","6,470","5,863","6,697","5,786","6,651","5,068","6,127","5,446","6,048","5,221","5,835","5,171","5,771","4,953","5,529","4,311","4,944","4,275","4,657","3,789","4,360","3,436","4,042","3,500","4,267","3,278","3,971","3,233","3,825","2,974","3,670","2,810","3,450","2,706","3,336","2,258","2,997","2,154","2,611","2,043","2,429","1,790","2,344","1,768","2,048","1,508","1,963","1,444","1,958","1,484","1,973","1,298","1,832","1,197","1,798","1,205","1,688","1,030","1,441",970,"1,417",902,"1,249",797,"1,094",752,"1,048",640,863,435,734,402,643,316,548,247,441,208,347,152,270,122,183,105,164,69,126,58,96,48,90,37,55,36,40,21,42,54,90,0,0,0,"7,975","4,785","12,760",425,362,787,"2,757",529,"3,286","381,080","377,653","758,733"
6112,17,จังหวัดสิงห์บุรี,0,,0,,0,,794,749,852,766,934,825,901,810,"1,010",899,989,905,"1,090","1,016","1,101","1,035","1,106",997,"1,144","1,064","1,120","1,070","1,135","1,130","1,150","1,066","1,116","1,115","1,094","1,075","1,187","1,106","1,129","1,119","1,090","1,055","1,124","1,103","1,152","1,137","1,327","1,160","1,158","1,278","1,313","1,329","1,362","1,291","1,334","1,281","1,387","1,318","1,383","1,382","1,439","1,363","1,366","1,389","1,325","1,263","1,296","1,303","1,305","1,295","1,415","1,348","1,512","1,379","1,416","1,417","1,443","1,430","1,515","1,454","1,485","1,464","1,534","1,529","1,514","1,491","1,443","1,457","1,600","1,491","1,535","1,583","1,410","1,542","1,360","1,465","1,363","1,362","1,396","1,495","1,462","1,647","1,466","1,685","1,491","1,685","1,447","1,781","1,493","1,711","1,509","1,799","1,706","1,973","1,657","2,102","1,540","1,893","1,641","1,948","1,540","1,831","1,538","1,902","1,405","1,752","1,230","1,669","1,193","1,599","1,146","1,412",997,"1,335","1,137","1,577","1,115","1,389","1,046","1,369",974,"1,330",930,"1,233",915,"1,285",804,"1,104",762,"1,044",698,919,586,845,525,722,522,687,470,674,526,785,409,611,407,643,440,675,365,620,350,564,370,542,255,422,253,407,180,300,154,324,117,269,100,225,86,158,65,167,50,112,41,77,26,66,24,35,12,25,7,34,3,17,3,7,2,5,8,14,0,0,0,"1,044",913,"1,957",139,111,250,138,73,211,"99,673","109,704","209,377"
6112,18,จังหวัดชัยนาท,0,,0,,0,,"1,237","1,146","1,432","1,297","1,404","1,367","1,472","1,430","1,593","1,487","1,645","1,543","1,734","1,675","1,760","1,674","1,812","1,573","1,783","1,720","1,786","1,642","1,898","1,745","1,842","1,789","1,830","1,784","1,832","1,782","1,804","1,659","1,727","1,631","1,725","1,652","1,835","1,719","1,885","1,747","2,053","1,952","1,838","2,084","1,969","2,102","2,154","2,160","2,099","2,036","2,275","2,090","2,382","2,276","2,224","2,286","2,223","2,145","2,138","2,034","2,025","1,928","1,959","1,917","2,039","1,977","2,249","2,124","2,179","2,015","2,203","2,259","2,269","2,329","2,324","2,160","2,329","2,293","2,331","2,359","2,258","2,272","2,389","2,466","2,539","2,520","2,466","2,556","2,369","2,432","2,374","2,412","2,374","2,453","2,487","2,525","2,476","2,730","2,463","2,663","2,558","2,711","2,394","2,858","2,479","2,909","2,773","3,100","2,623","2,986","2,425","2,804","2,496","2,797","2,406","2,974","2,173","2,770","2,218","2,777","1,940","2,393","2,000","2,453","1,769","2,122","1,590","2,071","1,810","2,324","1,619","2,135","1,667","2,095","1,480","1,905","1,479","1,946","1,403","1,904","1,299","1,626","1,134","1,386",964,"1,398",857,"1,188",838,"1,154",832,"1,071",742,958,845,"1,113",665,976,682,931,629,956,591,843,534,826,465,780,428,613,354,568,268,443,255,403,195,356,158,286,131,262,111,211,77,134,43,103,46,99,37,58,22,44,10,45,12,22,8,12,2,9,21,26,0,0,0,"1,632","1,560","3,192",127,117,244,135,91,226,"157,944","170,319","328,263"
